0.815231177,1.319194068,0.872186599,2.113324402,0.768452121,-0.188433329,0.375401542,-0.106233656,0.347711945,0.152840408,-0.004137187,0.227663338,0.291535473,0.356840628,0.109621934,-0.138738389,-0.168222966,0.29441142,-0.711223936,1.439457303,0.121158259,0.223045784,-0.033608471,-0.08413569,-0.212167388,1.981751766,2.436333499,1.560248606,3.830666624,1.134187377,0.470728134,1.232688013,2.088719024,1.182600669,1.406455563,0.447626229,0.81259999,1.334915071,1.311971889,0.992423859,0.611253955,0.290508533,1.354082152,0.541852558,2.434049275,0.87948126,0.934518556,0.228673186,3.456046852,0.049208473,0.8,0.866666667,3.6,1.2,5.8,1,0.6,1,0.6,0.733333333,2.666666667,0.933333333,0.866666667,5.866666667,1.066666667,1.2,0.866666667,6.666666667,0.733333333,2,0.933333333,1.066666667,0.333333333,1.066666667,0.066666667,1.266666667,6.533333333,7.533333333,5.666666667,6.933333333,1.066666667,1.4,1.733333333,5.733333333,1.2,3.333333333,4.6,6.066666667,11.53333333,3.066666667,1.266666667,2.8,11,1,7.733333333,1.733333333,5.6,0.733333333,1.733333333,0.533333333,1
0.228566231,1.045510633,-0.046382468,0.069965466,0.5746295,3.795567471,0.587080759,1.938389032,1.181637285,-0.118455976,0.349711076,0.738862867,0.437039737,1.155650422,0.193775807,-0.143788005,0.18051331,-0.704519332,-0.481572296,-1.197598189,0.404450274,0.239493081,1.017140228,0.859962327,-0.387216466,0.945570392,3.518732332,1.075112189,1.701689507,1.666345815,9.716820996,2.605864967,5.778381324,3.468042809,0.80118254,1.21101218,2.708937395,2.17184033,3.251436293,0.97667782,0.461538218,1.604076933,1.566157988,0.534424578,0.260914883,1.918194907,1.574088791,3.252766198,4.662463583,1.644368126,4.133333333,4.533333333,4.066666667,4.4,4.733333333,5.2,4.4,4.466666667,4.066666667,3.533333333,3.933333333,5.266666667,4.533333333,4.333333333,4.333333333,5.133333333,6.8,6.533333333,0.6,0.066666667,5.533333333,4.533333333,4.4,5.266666667,3,4.866666667,6.533333333,6.533333333,6,6.333333333,5.266666667,5.8,6.8,6.133333333,3.733333333,5.4,7.4,6.133333333,6,5.466666667,5.933333333,9.4,8.6,0.666666667,1.933333333,7.666666667,5.333333333,7.266666667,8.2,3.066666667,1
0.113297781,-0.019979766,-0.042727968,-0.264128246,-0.047027376,-0.786867343,0.096066722,-0.523038549,-0.023105779,0.296165822,-1.159850151,-0.340349222,-0.681350595,-0.160984451,-0.058070163,-0.324116759,-0.85587116,0.174702128,0.101106227,-0.307124007,0.018124131,-0.131629851,-0.231491771,-0.278549839,-2.311623152,0.465927293,0.340864046,0.442768508,0.134851197,0.376541581,0.191064036,0.470247608,0.176886416,0.483732991,0.749619426,-0.445534215,0.229079873,0.246662645,0.570755357,0.432268322,0.092382851,-0.220739128,0.714983846,0.990808356,0.488532589,0.680498325,0.361975426,0.396074106,0.411772537,-0.702813083,5.2,2.933333333,3.2,1.866666667,0.466666667,1.266666667,1.066666667,0.266666667,0.533333333,4.533333333,0.533333333,5.6,1.466666667,2.866666667,1.466666667,1.2,0.466666667,6.933333333,5,6.666666667,6.333333333,3.733333333,1.533333333,2.666666667,0.066666667,5.933333333,4.533333333,3.533333333,1.933333333,2.266666667,2,2.533333333,1.133333333,0.866666667,6.133333333,1.266666667,6.066666667,3.066666667,3.733333333,2.8,2.266666667,1.4,8.066666667,5.2,8.533333333,7.4,4.733333333,2.333333333,3.733333333,1.933333333,1
-0.099323782,0.121696149,-0.02731804,-0.600783797,0.002782829,0.046698937,0.65839412,0.369532994,0.268177845,0.309696023,0.348496619,0.073371188,0.369153294,0.261671695,0.221715599,-0.048596199,0.300809239,-0.958298108,0.258898043,-0.346264094,-0.191752095,-0.004076816,-0.015192561,0.229478166,-0.358236227,0.861049843,0.907406305,0.778229554,-0.002482966,0.689337278,1.030833926,2.207265975,1.380912623,1.686644434,1.181609026,2.169135612,0.774279289,2.343149311,2.101320131,1.107886706,0.465448983,1.458673337,0.23637366,1.459097914,0.48760918,0.747044272,0.940170889,0.863032164,1.448572421,2.266149839,6.4,6.466666667,7,0.333333333,2.066666667,3.933333333,6.266666667,3.933333333,6.333333333,6.4,3.933333333,6.333333333,6.4,0.4,2.2,2.333333333,6.6,0.133333333,0.933333333,0.2,0.4,1.466666667,2.8,5.733333333,0.333333333,6.733333333,7.133333333,7.6,1,2.533333333,4.066666667,6.466666667,4.266666667,6.666666667,6.533333333,4.333333333,6.666666667,6.666666667,1,2.333333333,2.6,7.066666667,0.733333333,1.466666667,0.866666667,0.6,1.6,3.2,6.066666667,0.6,1
-0.114824152,-0.166727125,0.032359232,-0.159883259,-0.129146345,-0.409092723,0.111756443,-0.347729918,-0.27319769,-0.172035293,0.87387915,-0.33685994,0.046850912,0.438115926,-0.185246351,-0.017194705,0.043852474,-0.74008344,-0.960047107,-0.609636702,-0.174299575,-0.101445298,-0.433021947,-0.601592498,0.761689538,0.712326437,0.432773198,0.546081683,0.325110206,0.421418439,0.482655688,0.981832812,0.505426933,0.178526725,0.8154618,3.63460385,0.450839528,1.204784374,1.80086773,0.276797381,0.513714717,1.541439663,0.19372392,0.182834502,0.524177175,0.436084529,0.913922285,0.413898595,0.207378568,3.217426454,6.333333333,6.733333333,3.866666667,3.066666667,3.933333333,3.266666667,4,6.4,0.466666667,1.333333333,3.066666667,1.4,3.266666667,6.333333333,4.4,6.866666667,3.2,0.4,0.666666667,6.466666667,6.133333333,3.266666667,0.533333333,3.266666667,3.2,6.666666667,7,4.066666667,3.133333333,4.6,3.333333333,4.066666667,6.666666667,0.533333333,1.733333333,3.133333333,1.533333333,3.933333333,6.866666667,4.733333333,7.066666667,3.333333333,0.6,1.266666667,6.866666667,6.466666667,3.666666667,1.266666667,3.533333333,3.466666667,1
0.396126554,-0.261157415,-0.049490814,-0.279920718,0.070861812,0.906505481,0.797345727,0.3074948,0.677149469,0.416091235,0.170585608,-0.032866829,-0.754873269,-0.199248881,-0.003742203,0.342560418,0.062610794,-2.060518771,0.449773188,-0.311492719,-0.095518966,0.656775357,0.431439251,0.171473863,1.205400256,1.843389204,0.66983499,0.812896649,0.497115533,0.854796561,3.120480101,2.726594095,1.806857441,1.56558573,1.521925236,1.965495694,0.97504689,1.050770626,1.250848444,0.975800665,1.14921136,1.054795281,-0.06418557,1.493105222,0.667843786,1.42581363,2.01546739,1.39310146,1.244761285,4.881389482,1.6,0.933333333,4.866666667,1.6,4.533333333,4.4,1,1.733333333,2.333333333,1.8,4.2,2.266666667,0.933333333,6.266666667,0.866666667,1.733333333,0.933333333,0.333333333,3.333333333,6.066666667,4.733333333,4.466666667,2.666666667,3.4,4.466666667,4.866666667,1.6,5.133333333,1.933333333,7.933333333,9.8,4.466666667,3.533333333,4.6,3.666666667,7.533333333,5,1.133333333,11.4,6.333333333,2.066666667,4.333333333,4.333333333,5.066666667,8.2,9.866666667,4.666666667,4.066666667,4.533333333,7,1
-0.182034741,-0.038295487,0.000975788,-0.731559159,-0.052102197,0.823363969,0.490452526,0.833058105,0.643266926,0.111544398,0.186325478,-0.028781373,0.949633052,0.03993182,0.330115443,0.008353711,0.246797165,-0.831560066,-0.185208268,-0.088222996,-0.162572825,1.482911829,0.283306534,-0.533078404,-0.500452678,0.307554459,0.381014085,0.659748487,-0.041964906,0.400120223,1.814715575,1.249314649,1.961693573,1.279996388,0.708091501,1.247952792,0.584959304,2.480448347,0.795821325,0.765914657,0.803729586,0.951769954,0.33828329,0.317128265,0.764867677,0.311903569,2.953583395,0.725137802,0.213403127,1.769626697,5.333333333,4.933333333,0.266666667,0.933333333,0.4,2.8,2.933333333,2.933333333,0.6,0.533333333,0.666666667,3.2,0.933333333,2.4,0.266666667,2.866666667,3,7,0.4,5.6,6.933333333,2.8,2.666666667,2.533333333,0.133333333,7.066666667,6,1.133333333,1.066666667,0.666666667,4,3.4,3.8,1.6,1.066666667,0.933333333,4.066666667,1.666666667,2.866666667,1.266666667,3.333333333,3.933333333,8.133333333,0.8,6.266666667,8.4,3,3.666666667,2.866666667,0.2,1
0.07946964,0.101191145,-0.063817128,0.128574675,0.286882233,-0.166319666,-0.130004302,0.01709563,-0.232404861,0.257850086,-0.05106714,-0.732720527,0.813870609,-0.164747282,-0.300577818,-0.439582296,0.396780761,-1.55286049,0.654536008,-1.07882686,-0.637987659,-0.33172448,-0.174105643,0.481795684,0.086311425,0.803129832,0.86607792,0.934270373,1.217399831,1.016520627,0.735220286,1.1203663,0.882563215,1.126323863,1.139764944,0.7777815,0.214087887,2.347856456,0.65736479,0.612302062,0.378230666,1.91663825,-0.184202228,2.22181606,0.736388579,0.566313968,0.405462504,0.492478017,1.422513219,2.858257795,0.066666667,6.533333333,5.866666667,4.466666667,2.2,4.2,4.2,3.066666667,4.266666667,0.466666667,0.066666667,0.333333333,5.333333333,0.2,1.533333333,0.733333333,4.133333333,0.133333333,0.333333333,6.466666667,4.333333333,4.8,2.8,3.866666667,0.266666667,3.133333333,10.8,6.933333333,9.533333333,2.6,9.333333333,8.8,4.6,8.466666667,4.866666667,3.4,0.666666667,8.2,1.4,3,1.2,4.933333333,0.266666667,2.133333333,12.46666667,7.733333333,6.8,8.733333333,8.266666667,0.733333333,1
0.270991784,0.148070967,0.680544134,-0.073263836,0.184232122,-0.155919412,1.141774113,0.464204197,2.246188802,0.40384007,-0.309459217,0.39366214,0.678519355,-0.35526913,0.625554559,-0.171307356,0.025549452,0.518003482,0.343324362,-0.119663681,-0.064684767,-0.744940436,0.420070102,-0.703084482,-2.281660147,1.955616313,1.143277307,3.205326874,0.42034975,0.935097575,1.532613233,3.898242748,5.307327279,7.053394428,1.74813009,0.3792558,1.393993802,4.100299843,0.367154819,2.660396782,0.461448818,0.874858826,2.285817117,2.284419402,0.788626511,1.240742448,0.644378176,1.101187278,1.91698168,-0.146157293,5.866666667,6.933333333,5.733333333,5.866666667,5.6,6.933333333,5.733333333,7,5.8,5.8,0.8,3.666666667,5.933333333,5.666666667,5.8,0.333333333,5.733333333,4.666666667,5.933333333,5,6.533333333,6.933333333,1.4,6.533333333,0.133333333,6.666666667,7.2,6.4,6.4,5.933333333,8,6.666666667,7.533333333,6.333333333,6.066666667,1.8,3.866666667,7.066666667,5.866666667,6.6,1.466666667,6.533333333,5.8,7,5.266666667,6.6,8.133333333,1.533333333,7.733333333,0.2,1
-0.422577302,-0.309441389,-0.245038415,-0.12882828,-0.192127249,0.391454562,-0.600936007,0.541315303,-0.633038701,-0.401624309,0.248934482,-0.624400055,0.009146181,0.195420316,-0.212254754,-0.046013895,-0.060065443,0.511411503,-0.278930454,0.537793363,-0.296238411,-0.211163542,-0.035290637,0.68104014,1.338551201,0.273445572,0.663202064,0.824918719,0.885037127,0.513125233,2.413576616,2.364931476,2.600561239,1.268452889,0.622216442,1.79365448,0.364232032,1.154298665,2.32623503,0.341415797,0.646860638,0.633330731,2.109993066,0.531167326,1.655654696,0.735067086,0.399864678,1.046688168,3.437152611,4.641128968,0.133333333,0.733333333,6.6,6.866666667,6.466666667,6.333333333,6.466666667,6.4,6.533333333,6.4,3.466666667,0.666666667,0.8,3.466666667,4.266666667,3.533333333,2.866666667,5.733333333,4.066666667,5.866666667,6.533333333,5.466666667,6.733333333,6.6,3.466666667,6.466666667,1.066666667,13.33333333,13.8,7.466666667,11.93333333,13.13333333,11.66666667,13.46666667,7.733333333,7.266666667,1.266666667,7.333333333,10.06666667,7.066666667,9.733333333,8.2,12,7.733333333,12.06666667,12.93333333,5.666666667,9.266666667,11.4,7.866666667,1
4.090960442,3.878751593,2.833959137,1.148840406,2.491976651,-0.221502292,3.181431873,3.418492247,7.846726073,1.167153878,0.290901864,2.919426666,3.079557595,1.142350434,1.135404471,0.444707892,0.699068057,-1.240513099,0.870376527,0.028742119,0.230293766,1.652432839,-0.598843784,1.591242582,-0.808320077,6.313009198,6.991210344,5.30386298,2.779914954,3.723236172,1.043836848,5.894045562,6.712666733,12.01219641,3.4809595,1.770211624,4.444078792,5.393841472,2.972165819,2.209785224,1.457802423,1.708644085,0.496761423,2.655834859,0.633714317,1.229961448,2.586818349,0.07893442,3.571735861,1.024259938,2.466666667,3.133333333,4.666666667,2.4,5.933333333,1.2,2.533333333,2.666666667,3.133333333,2.4,2.266666667,2.666666667,5.666666667,2.4,1.266666667,2.2,3.2,0.266666667,2.533333333,2.666666667,0.866666667,6.133333333,0.133333333,2.066666667,0.466666667,6.8,6.666666667,4.8,6.4,10.46666667,1.266666667,4.333333333,4,7.733333333,2.8,2.866666667,6.2,5.933333333,3.533333333,4,3,4.733333333,2.8,3.666666667,3.933333333,1.466666667,9.133333333,3.4,3.066666667,2.333333333,2
3.299865059,2.401642514,2.301562586,2.15663547,2.275303445,0.276031531,5.674590118,4.72900394,9.23188544,1.308755812,0.322019267,2.627637685,3.012739268,0.708741845,1.213897423,0.902937616,0.979037083,-0.719022201,0.643854768,-0.453886603,-0.400825168,3.387380632,-0.109123891,2.09549883,-3.937777389,5.223539353,4.711924085,5.191109262,5.395665746,3.427245726,1.63133072,9.638476698,8.376927883,11.48425049,3.765033622,2.443793533,4.234096841,5.4745223,2.387892483,2.361006834,2.491927423,2.083817928,1.327461389,2.640739316,0.494799416,0.548882867,4.737587557,0.742177786,6.752331556,-0.27179967,6.733333333,1.533333333,6.4,2.2,6,0.6,1.6,1.533333333,2.533333333,1.666666667,2.133333333,2.6,6.733333333,2.133333333,0.733333333,1.466666667,0.933333333,6.866666667,1.533333333,2.4,1.8,1.533333333,3.8,0.866666667,0.2,6.866666667,1.6,6.533333333,2.466666667,6.133333333,0.933333333,1.933333333,1.666666667,2.666666667,2,2.466666667,2.733333333,7,2.4,1.066666667,1.733333333,1.066666667,7.2,1.666666667,2.533333333,2.066666667,1.866666667,3.866666667,1.066666667,0.333333333,2
1.709585815,1.188720996,0.744117485,2.626155938,0.268852802,1.085534342,3.128230827,3.229590351,3.346147895,0.478960489,0.42951939,1.265145016,1.117999751,1.278896554,0.559356127,1.325973794,1.001602749,-1.566040758,-0.354384504,0.532204663,0.396672971,2.589618557,0.251917865,-0.109207373,-0.051972703,4.934493061,3.59811623,1.818081637,6.586823846,1.533067982,3.046616887,8.471164298,6.914292215,7.302772959,2.914436442,2.355369499,3.552710936,3.931531813,4.294210045,1.789370962,2.521056831,2.241563254,0.189243365,1.572756491,1.318654721,1.75098508,4.693282843,1.63632299,1.903560005,2.729817564,1.466666667,1.4,1.333333333,1.6,1.333333333,0.4,1.4,1.533333333,1.533333333,1.466666667,0.466666667,1.466666667,0.933333333,1.466666667,0.733333333,1.466666667,1.4,0.333333333,0.733333333,6.2,1.6,1.4,0.266666667,0.6,0.4,3.133333333,3.4,2,3.533333333,2.6,1.066666667,3.333333333,3.733333333,4.266666667,2.066666667,0.533333333,3.333333333,1.666666667,2.466666667,1.4,3.866666667,4.266666667,3.933333333,1,8.466666667,4.333333333,5,1.4,1,3.2,2
0.659906917,0.793808154,0.55126367,0.869733856,0.440464884,0.251528427,2.706686494,1.286844718,2.688876914,0.471372077,0.081652704,0.464618199,0.376326588,0.188676361,0.281986122,0.781847721,0.826479835,-1.096730871,-0.583280564,0.381962757,-0.01658787,0.821606559,-0.431184516,0.884953393,0.020293388,1.731603505,1.470515199,1.92204499,2.003897085,1.220521739,1.402985825,6.912480492,2.48210102,4.477154258,2.356516552,1.268205072,1.45627504,2.348660413,1.303708169,1.09161691,1.359752612,1.520103265,0.263737059,1.169866298,1.528084055,0.772346241,1.634987767,0.61620414,2.937277231,2.4278384,0.866666667,1.6,0.666666667,1.666666667,0.6,0.866666667,0.733333333,2,1.666666667,0.866666667,3.933333333,1,0.866666667,3.933333333,0.6,1.933333333,5.4,0.133333333,0.533333333,3.466666667,4.2,0.8,2.8,0.933333333,6.4,5,3.333333333,1.4,4.266666667,2.333333333,1.2,2.866666667,4.533333333,5.6,1.933333333,7.4,5.2,2.533333333,7.533333333,1,8.133333333,11.2,2.466666667,0.933333333,5.866666667,7.8,6.133333333,4.266666667,1.733333333,12.6,2
1.093301534,1.27000159,0.300828642,1.851052296,0.486132966,-0.199840818,3.661296554,5.279176574,3.921878491,0.319017636,0.467427075,1.957891155,1.309739938,0.778214355,0.823037243,1.434891798,0.641819662,1.201164572,-0.349731481,1.141443865,0.693910366,4.276922979,0.248275463,3.824368298,-0.90878058,2.795185801,2.666882558,1.670962435,4.107258047,1.412809248,1.706867105,7.291760236,8.286571424,5.928106564,2.29797623,1.55851722,3.352523835,4.191115647,3.514886574,1.826634348,2.481382325,2.270490829,3.714020012,1.848701273,2.486209299,2.21556964,6.351453706,1.21076123,9.668409263,1.217594747,0.866666667,0.866666667,0.466666667,2.066666667,1,1.8,0.733333333,1.8,1.8,0.933333333,6,6.4,1.8,6,0.8,1.933333333,0.4,4.266666667,0.333333333,3.6,1.733333333,1.8,5.266666667,5.666666667,0.266666667,1.4,2.733333333,5.066666667,5.533333333,1.4,2.133333333,5.133333333,4.466666667,4.666666667,5.533333333,10.66666667,9,3.6,11.86666667,6.066666667,7.866666667,5.533333333,10.13333333,0.4,5.866666667,6.4,5.8,6.266666667,7.266666667,4.6,2
0.272454754,0.418435363,0.395587029,0.835203362,0.042652447,0.789116426,1.341108993,2.198204943,3.175850084,0.326112785,0.23097987,1.256770256,0.936434753,-0.223453432,0.22892855,0.815783612,-0.078880818,0.244595331,0.107399738,0.316859454,0.250227106,0.573228818,-0.239684572,1.521456275,-2.008684739,1.092322537,1.636413162,1.569722829,1.948692388,0.865529402,2.218581437,4.94368812,4.151928835,5.646412261,2.871925001,2.34037546,3.246505733,3.16695449,0.550735819,1.130024034,1.389120458,1.360096559,1.225674652,1.999044638,1.430336604,1.369489403,1.489685312,0.726520263,4.019674566,0.880191077,0.333333333,0.533333333,0.533333333,1.466666667,0.4,1.133333333,0.4,1.4,1.333333333,0.533333333,5.733333333,1.266666667,0.466666667,5.733333333,0.333333333,1.666666667,0.466666667,5.6,0.4,5.733333333,5.866666667,1.266666667,1.6,5.666666667,5.8,1.8,1.066666667,2.4,1.6,0.466666667,1.666666667,2.733333333,4.933333333,5.266666667,1.333333333,11.8,3.133333333,2.866666667,6.866666667,1.4,1.933333333,1.466666667,11.6,0.933333333,10.4,7.333333333,3.333333333,3.066666667,11.8,11.4,2
